station_name,badge_number,exception_date,exception_start_time,hours,exception_group,exception_source
4 District D Platoon,98127,20220428,19:00,12,Accrued,Voluntary Time Off
4 District A Platoon,97220,20220429,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98023,20220430,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,98127,20220430,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,97220,20220430,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97819,20220430,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,98023,20220501,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,98127,20220501,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97965,20220501,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97324,20220501,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97819,20220501,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,96512,20220502,4:00,2,Accrued,Voluntary Time Off
4 District D Platoon,98292,20220502,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97965,20220502,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98292,20220503,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97084,20220503,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97965,20220503,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97820,20220503,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97819,20220503,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98292,20220504,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97084,20220504,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97965,20220504,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97820,20220504,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97819,20220504,18:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98147,20220505,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98292,20220505,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97820,20220505,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98147,20220506,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97820,20220506,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98147,20220507,12:00,4,Training,Scheduled Hours Exceptions
4 District A Platoon,98147,20220507,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98226,20220507,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98123,20220507,18:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98147,20220508,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98226,20220508,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98123,20220508,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,97324,20220508,7:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97324,20220508,12:00,4,Training,Scheduled Hours Exceptions
4 District B Platoon,96512,20220509,22:30,7.5,Sick,Sick
4 District C Platoon,98284,20220509,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220509,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97324,20220509,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,97819,20220509,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96512,20220510,18:00,12,Sick,Sick
4 District C Platoon,98284,20220510,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220510,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97324,20220510,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,97819,20220510,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98284,20220511,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97086,20220511,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98284,20220512,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97086,20220512,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97961,20220513,6:00,12,Sick,Sick
4 District C Platoon,98284,20220513,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,97220,20220513,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220513,7:30,4,Training,Scheduled Hours Exceptions
4 District A Platoon,97220,20220514,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,98152,20220515,15:00,12,Sick,Sick
4 District B Platoon,96512,20220515,6:00,12,Sick,Sick
4 District C Platoon,98284,20220516,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97324,20220317,17:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,96467,20220318,17:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97220,20220318,6:00,12,Accrued,Voluntary Time Off
4 District D Platoon,96467,20220319,17:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98321,20220319,1:00,6,Accrued,Voluntary Time Off
4 District B Platoon,98226,20220320,7:00,12,Sick,Sick
4 District C Platoon,97845,20220321,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220321,7:00,12,Sick,Sick
4 District C Platoon,97845,20220322,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220322,19:00,12,Sick,Sick
4 District C Platoon,97842,20220322,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,97044,20220322,10:00,1,Training,Scheduled Hours Exceptions
4 District C Platoon,97044,20220322,5:00,5,Accrued,Voluntary Time Off
4 District C Platoon,97044,20220322,11:00,6,Accrued,Voluntary Time Off
4 District C Platoon,97845,20220323,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220323,19:00,12,Sick,Sick
4 District C Platoon,98017,20220323,7:30,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97084,20220323,12:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97842,20220323,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,97965,20220323,7:30,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97819,20220323,12:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97845,20220324,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,98321,20220324,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97845,20220325,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,98321,20220325,6:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98147,20220326,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98321,20220326,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98147,20220327,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98292,20220327,4:00,3,Stat Holiday,Voluntary Time Off
4 District A Platoon,96988,20220327,6:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98321,20220327,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97845,20220328,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220328,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97845,20220329,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220329,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97845,20220330,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98017,20220330,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,97965,20220330,8:00,9,Training,Scheduled Hours Exceptions
4 District C Platoon,97845,20220331,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98017,20220331,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,97965,20220331,15:00,3,Accrued,Voluntary Time Off
4 District C Platoon,97845,20220401,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,96467,20220401,15:30,1.5,Stat Holiday,Voluntary Time Off
4 District D Platoon,98292,20220401,9:00,12,Training,Scheduled Hours Exceptions
4 District D Platoon,98127,20220401,7:00,12,Sick,Sick
4 District D Platoon,98321,20220401,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98017,20220402,19:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98127,20220402,7:00,12,Sick,Sick
4 District D Platoon,98321,20220402,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98292,20220403,19:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98127,20220403,19:00,12,Sick,Sick
4 District D Platoon,98023,20220403,19:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98292,20220404,19:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98127,20220404,19:00,12,Sick,Sick
4 District D Platoon,98023,20220404,19:00,8,Accrued,Voluntary Time Off
4 District D Platoon,98023,20220404,3:00,4,Stat Holiday,Voluntary Time Off
4 District A Platoon,97220,20220405,18:00,12,Sick,Sick
4 District A Platoon,97961,20220405,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220406,18:00,12,Sick,Sick
4 District A Platoon,97961,20220406,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,97961,20220407,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,98123,20220407,8:00,9,Training,Scheduled Hours Exceptions
4 District A Platoon,97961,20220408,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,98123,20220408,8:00,9,Training,Scheduled Hours Exceptions
4 District D Platoon,97820,20220409,6:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98023,20220409,7:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98321,20220410,7:00,4,Stat Holiday,Voluntary Time Off
4 District D Platoon,97820,20220410,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98023,20220410,7:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97820,20220411,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98023,20220411,19:00,10,Stat Holiday,Voluntary Time Off
4 District D Platoon,98023,20220411,5:00,2,Accrued,Voluntary Time Off
4 District D Platoon,98023,20220412,19:00,10,Accrued,Voluntary Time Off
4 District D Platoon,98023,20220412,5:00,2,Stat Holiday,Voluntary Time Off
4 District B Platoon,96512,20220413,6:00,12,Sick,Sick
4 District C Platoon,97084,20220415,6:00,12,Accrued,Voluntary Time Off
4 District C Platoon,97084,20220416,6:00,12,Accrued,Voluntary Time Off
4 District D Platoon,96467,20220417,5:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98127,20220417,7:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97084,20220417,18:00,12,Sick,Sick
4 District D Platoon,96467,20220418,5:00,6,Accrued,Voluntary Time Off
4 District C Platoon,98017,20220418,3:00,4,Stat Holiday,Voluntary Time Off
4 District C Platoon,97084,20220418,18:00,12,Sick,Sick
4 District C Platoon,97086,20220418,0:00,3,Accrued,Voluntary Time Off
4 District A Platoon,98147,20220419,8:00,9,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220419,8:00,9,Training,Scheduled Hours Exceptions
4 District A Platoon,97961,20220420,7:00,12,Training,Scheduled Hours Exceptions
4 District A Platoon,98147,20220420,8:00,9,Training,Scheduled Hours Exceptions
4 District D Platoon,98292,20220420,5:00,2,Accrued,Voluntary Time Off
4 District C Platoon,97842,20220420,7:00,12,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220420,15:00,3,Accrued,Voluntary Time Off
4 District A Platoon,97961,20220421,7:00,12,Training,Scheduled Hours Exceptions
4 District B Platoon,96512,20220421,12:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97842,20220421,7:00,12,Training,Scheduled Hours Exceptions
4 District A Platoon,98147,20220421,8:00,9,Training,Scheduled Hours Exceptions
4 District A Platoon,97961,20220422,7:00,12,Training,Scheduled Hours Exceptions
4 District C Platoon,97842,20220422,7:00,12,Training,Scheduled Hours Exceptions
4 District A Platoon,98147,20220422,8:00,9,Training,Scheduled Hours Exceptions
4 District A Platoon,98123,20220422,18:00,12,Sick,Sick
4 District A Platoon,98147,20220222,8:00,9,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220222,6:00,12,Sick,Sick
4 District D Platoon,98023,20220222,19:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98301,20220223,7:30,4,Training,Scheduled Hours Exceptions
4 District D Platoon,98023,20220223,19:00,12,Accrued,Voluntary Time Off
4 District A Platoon,96988,20220224,18:00,12,Sick,Sick
4 District D Platoon,96467,20220225,9:00,1.5,Training,Scheduled Hours Exceptions
4 District D Platoon,96467,20220225,11:00,1,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220225,18:00,12,Sick,Sick
4 District C Platoon,98017,20220226,7:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97044,20220226,5:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97819,20220226,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97044,20220227,5:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97819,20220227,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,96467,20220228,5:00,12,Sick,Sick
4 District D Platoon,96467,20220228,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,98292,20220228,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,96365,20220228,7:00,12,Sick,Sick
4 District C Platoon,97044,20220228,17:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97819,20220228,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,96467,20220301,5:00,12,Sick,Sick
4 District D Platoon,96467,20220301,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,98292,20220301,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97324,20220301,15:00,12,Accrued,Voluntary Time Off
4 District C Platoon,97044,20220301,17:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97819,20220301,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,96467,20220302,17:00,12,Sick,Sick
4 District D Platoon,96467,20220302,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,98147,20220302,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98292,20220302,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,97220,20220302,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,96467,20220303,17:00,12,Sick,Sick
4 District D Platoon,96467,20220303,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,98147,20220303,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98292,20220303,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,97220,20220303,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,96467,20220303,8:30,2,Training,Scheduled Hours Exceptions
4 District D Platoon,96467,20220303,11:00,1,Training,Scheduled Hours Exceptions
4 District D Platoon,96467,20220304,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,98147,20220304,19:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98226,20220304,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98292,20220304,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,97220,20220304,18:00,12,Sick,Sick
4 District A Platoon,98147,20220305,19:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98226,20220305,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97220,20220305,18:00,12,Sick,Sick
4 District C Platoon,97084,20220306,6:00,3,Accrued,Voluntary Time Off
4 District C Platoon,97965,20220306,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97324,20220306,6:00,12,Sick,Sick
4 District C Platoon,97965,20220307,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97324,20220307,6:00,12,Sick,Sick
4 District D Platoon,96467,20220308,9:00,2.5,Training,Scheduled Hours Exceptions
4 District C Platoon,97324,20220308,18:00,12,Sick,Sick
4 District C Platoon,97819,20220308,7:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97819,20220308,12:00,4,Training,Scheduled Hours Exceptions
4 District A Platoon,98147,20220309,9:30,1,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220309,9:30,1,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220309,11:00,1,Training,Scheduled Hours Exceptions
4 District D Platoon,98127,20220309,7:30,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97324,20220309,18:00,12,Sick,Sick
4 District A Platoon,97220,20220310,6:00,12,Sick,Sick
4 District D Platoon,96365,20220310,17:00,12,Accrued,Voluntary Time Off
4 District D Platoon,96467,20220310,17:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98292,20220311,4:00,3,Accrued,Voluntary Time Off
4 District D Platoon,98127,20220311,19:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97220,20220311,6:00,12,Sick,Sick
4 District D Platoon,96467,20220311,17:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98226,20220312,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97220,20220312,18:00,13,Stat Holiday,Voluntary Time Off
4 District B Platoon,98226,20220313,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97220,20220313,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98226,20220314,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98017,20220314,8:00,9,Training,Scheduled Hours Exceptions
4 District C Platoon,97086,20220314,6:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98226,20220315,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98017,20220315,8:00,9,Training,Scheduled Hours Exceptions
4 District C Platoon,97086,20220315,6:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98292,20220316,12:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97084,20220316,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,96467,20220316,5:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97086,20220316,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,96467,20220317,5:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97084,20220317,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97086,20220317,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97956,20220101,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98167,20220101,19:00,12,Sick,Sick
4 District B Platoon,96885,20220101,17:00,12,Sick,Sick
4 District C Platoon,98068,20220101,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97956,20220102,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98198,20220102,19:00,12,Sick,Sick
4 District B Platoon,98167,20220102,19:00,12,Sick,Sick
4 District B Platoon,97716,20220102,2:30,3.5,Accrued,Voluntary Time Off
4 District D Platoon,98127,20220103,7:00,12,Sick,Sick
4 District C Platoon,98284,20220103,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98299,20220103,19:00,12,Sick,Sick
4 District C Platoon,98284,20220104,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98189,20220104,15:00,4,Accrued,Voluntary Time Off
4 District C Platoon,98299,20220104,18:00,12,Sick,Sick
4 District D Platoon,98030,20220105,18:00,12,Sick,Sick
4 District D Platoon,97762,20220105,19:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98147,20220105,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98301,20220105,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97926,20220105,6:00,12,Sick,Sick
4 District D Platoon,98030,20220106,18:00,12,Sick,Sick
4 District A Platoon,98147,20220106,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98301,20220106,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,98194,20220106,13:00,6,Accrued,Voluntary Time Off
4 District A Platoon,97926,20220106,6:00,12,Sick,Sick
4 District A Platoon,98147,20220107,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96512,20220107,6:00,12,Sick,Sick
4 District B Platoon,98226,20220107,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97926,20220107,19:00,12,Sick,Sick
4 District A Platoon,98147,20220108,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96512,20220108,6:00,12,Sick,Sick
4 District B Platoon,98226,20220108,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98301,20220108,18:00,12,Accrued,Voluntary Time Off
4 District A Platoon,97926,20220108,18:00,12,Sick,Sick
4 District B Platoon,96512,20220109,18:00,12,Sick,Sick
4 District B Platoon,98226,20220109,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98284,20220109,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,97807,20220109,6:00,12,Sick,Sick
4 District C Platoon,98299,20220109,9:00,10,Accrued,Voluntary Time Off
4 District B Platoon,96512,20220110,18:00,12,Sick,Sick
4 District B Platoon,98226,20220110,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98284,20220110,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98023,20220111,7:00,12,Sick,Sick
4 District C Platoon,97086,20220112,18:00,12,Sick,Sick
4 District D Platoon,98023,20220112,7:00,12,Sick,Sick
4 District D Platoon,97762,20220113,19:00,12,Sick,Sick
4 District D Platoon,98127,20220113,4:00,2,Accrued,Voluntary Time Off
4 District A Platoon,96988,20220113,6:00,12,Sick,Sick
4 District A Platoon,97926,20220113,8:00,9,Training,Scheduled Hours Exceptions
4 District D Platoon,98023,20220113,19:00,12,Sick,Sick
4 District D Platoon,97762,20220114,19:00,12,Sick,Sick
4 District A Platoon,96988,20220114,6:00,12,Sick,Sick
4 District D Platoon,98023,20220114,19:00,12,Sick,Sick
4 District B Platoon,96512,20220115,6:00,12,Sick,Sick
4 District A Platoon,96988,20220115,18:00,12,Sick,Sick
4 District B Platoon,96512,20220116,6:00,12,Sick,Sick
4 District B Platoon,98226,20220116,12:00,4,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220116,18:00,12,Sick,Sick
4 District B Platoon,96512,20220117,18:00,12,Sick,Sick
4 District B Platoon,96512,20220118,18:00,12,Sick,Sick
4 District C Platoon,98299,20220118,8:00,9,Training,Scheduled Hours Exceptions
4 District D Platoon,97762,20220119,7:00,12,Sick,Sick
4 District C Platoon,97807,20220119,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98321,20220119,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,97762,20220120,7:00,12,Sick,Sick
4 District C Platoon,98017,20220120,5:00,2,Stat Holiday,Voluntary Time Off
4 District C Platoon,97807,20220120,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98321,20220120,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,97762,20220121,19:00,12,Sick,Sick
4 District C Platoon,98284,20220121,2:00,3,Accrued,Voluntary Time Off
4 District A Platoon,96988,20220121,6:00,12,Sick,Sick
4 District D Platoon,97762,20220122,19:00,12,Sick,Sick
4 District A Platoon,96988,20220122,6:00,12,Sick,Sick
4 District D Platoon,98321,20220122,18:00,12,Sick,Sick
4 District A Platoon,98147,20220123,19:00,12,Sick,Sick
4 District A Platoon,96988,20220123,18:00,12,Sick,Sick
4 District A Platoon,96988,20220124,18:00,12,Sick,Sick
4 District C Platoon,97965,20220125,12:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97044,20220125,10:00,1,Training,Scheduled Hours Exceptions
4 District C Platoon,98017,20220126,7:00,12,Sick,Sick
4 District C Platoon,98284,20220126,7:00,12,Sick,Sick
4 District D Platoon,97762,20220127,7:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,98017,20220127,19:00,12,Sick,Sick
4 District C Platoon,98017,20220128,19:00,12,Sick,Sick
4 District D Platoon,97762,20220129,6:00,1,Stat Holiday,Voluntary Time Off
4 District A Platoon,97926,20220129,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97926,20220130,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98023,20220130,1:00,6,Stat Holiday,Voluntary Time Off
4 District C Platoon,97965,20220202,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,97965,20220203,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98127,20220204,7:00,4,Training,Scheduled Hours Exceptions
4 District D Platoon,97820,20220204,12:00,4,Training,Scheduled Hours Exceptions
4 District D Platoon,98127,20220205,7:00,12,Sick,Sick
4 District A Platoon,96988,20220206,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,96988,20220207,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98301,20220207,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,97926,20220207,12:00,4,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220208,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98301,20220208,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,96988,20220209,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98301,20220209,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97044,20220209,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220210,19:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98301,20220210,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97044,20220210,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220211,19:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98301,20220211,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97044,20220211,15:00,2,Accrued,Voluntary Time Off
4 District D Platoon,96365,20220212,7:00,12,Accrued,Voluntary Time Off
4 District C Platoon,97044,20220212,1:00,4,Accrued,Voluntary Time Off
4 District D Platoon,98321,20220213,16:00,2,Accrued,Voluntary Time Off
4 District C Platoon,97044,20220213,17:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97820,20220213,17:00,1,Accrued,Voluntary Time Off
4 District A Platoon,96988,20220214,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97965,20220214,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,98127,20220215,4:00,2,Accrued,Voluntary Time Off
4 District A Platoon,97220,20220215,6:00,12,Sick,Sick
4 District A Platoon,96988,20220215,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97965,20220215,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97044,20220215,10:00,1,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220216,12:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97965,20220216,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,97965,20220217,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98017,20220218,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97086,20220218,12:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,97965,20220218,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98017,20220219,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98017,20220220,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98127,20220220,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98023,20220220,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97820,20220220,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,98017,20220221,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98127,20220221,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98321,20220221,12:00,6,Stat Holiday,Voluntary Time Off
4 District D Platoon,98023,20220221,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97820,20220221,7:00,10,Training,Scheduled Hours Exceptions
4 District B Platoon,96247,20241224,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96517,20241224,17:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98037,20241224,11:00,8,Stat Holiday,Voluntary Time Off
